First_pokemon,Second_pokemon,Winner,HP_diff,Atk_diff,Def_diff,SpAtk_diff,SpDef_diff,Spd_diff,1_2_Atk_Def,1_2_Atk_HP,1_2_SpAtk_SpDef,1_2_SpAtk_HP,2_1_Atk_Def,2_1_Atk_HP,2_1_SpAtk_SpDef,2_1_SpAtk_HP,Dmg_mul_1,Dmg_mul_2,Lgnd_1,Lgnd_2,Prio,Pkmn_1_win
208,769,769,-2,16,5,38,22,-16,25,-2,42,28,4,-16,-18,-8,2.0,2.0,0,0,1,0
281,64,64,-5,0,5,-20,0,-20,25,15,0,-5,20,20,20,20,2.0,0.5,0,0,1,0
580,637,580,2,32,-8,-25,-43,10,7,17,-35,-10,-17,-17,33,13,1.0,1.0,0,0,0,1
686,659,686,1,35,-21,16,-46,50,-6,41,-46,-4,-20,5,-16,-21,1.0,0.5,0,0,0,1
264,16,264,55,70,35,0,-5,30,65,55,10,30,-40,-70,15,-25,2.0,1.0,1,0,0,1
291,648,648,-20,-30,-20,40,-20,-30,0,-10,30,20,50,40,10,0,2.0,1.0,0,0,1,0
463,627,627,-44,-78,-91,-53,-23,38,-103,-44,-35,-44,66,78,41,53,1.0,4.0,0,0,0,0
501,485,501,51,88,32,44,-14,24,26,55,-18,11,-94,-84,-48,-84,2.0,1.0,0,0,0,1
99,486,99,-17,6,64,6,-71,37,-21,28,-31,18,-91,39,34,29,1.0,2.0,0,0,0,1
24,186,24,-42,22,22,59,4,54,22,-45,59,10,-22,-25,-4,-7,1.0,2.0,0,0,0,1
410,267,410,25,61,60,55,20,69,75,75,50,50,-46,-11,-25,-30,1.0,2.0,0,0,0,1
125,218,125,-85,92,42,27,42,67,67,-65,2,-130,-67,-72,-67,-72,1.0,1.0,0,0,0,1
558,521,521,-21,-13,-41,-71,-11,-50,-23,-23,-11,-41,31,11,71,51,2.0,1.0,0,0,1,0
383,184,184,10,-30,-1,30,45,-49,-20,-25,20,15,11,-5,-55,-25,1.0,1.0,0,0,1,0
200,2,2,40,-12,17,-20,0,-10,-13,-10,-20,0,-18,-38,0,-20,1.0,4.0,0,0,1,0
671,611,611,-10,-37,25,65,35,-18,-10,-15,90,75,2,32,-10,20,1.0,2.0,0,0,1,0
567,526,526,-20,0,-5,-100,-10,-30,10,-5,-40,-50,15,15,70,70,1.0,1.0,0,0,1,0
561,646,646,-16,-40,-40,-47,-50,-34,-30,-16,-32,-8,50,40,65,55,1.0,0.5,0,0,1,0
204,323,204,5,25,10,25,25,60,5,-5,5,-5,-30,-35,-45,-35,1.0,1.0,0,0,0,1
219,554,554,-30,-20,-35,-10,-35,-15,-20,-20,-10,-10,35,30,35,30,1.0,1.0,0,1,1,0
417,604,604,50,30,91,45,111,-7,16,45,36,45,-105,-35,-120,-50,1.0,0.5,1,0,1,0
695,712,712,-73,-105,-50,-75,-40,-57,-35,-60,-45,-80,120,118,70,68,2.0,2.0,0,1,1,0
719,257,257,6,-34,-30,13,-65,-32,-34,11,-62,-2,30,39,-10,-21,1.0,1.0,0,0,1,0
736,155,155,-18,-85,-27,3,-41,-78,-35,-30,-22,-7,77,73,16,8,0.5,2.0,0,0,1,0
699,314,314,-65,-100,-35,40,40,0,-40,-90,70,-15,95,75,-10,10,1.0,1.0,0,0,0,0
639,627,627,-29,-78,-93,22,-15,-12,-103,-44,40,31,68,63,33,38,1.0,1.0,0,0,1,0
43,291,291,-22,-29,-10,-50,15,0,-9,-19,0,-10,30,32,35,62,2.0,1.0,0,0,0,0
37,100,100,60,57,57,-25,50,-4,62,62,40,45,-52,-55,15,10,2.0,1.0,0,0,1,0
297,372,372,-10,-8,7,-16,-11,-30,-3,-10,-11,-20,-2,8,16,6,4.0,0.5,0,0,1,0
159,617,159,-15,70,-15,-15,-20,35,-5,-5,20,20,-60,-60,55,50,1.0,1.0,1,0,0,1
175,635,635,10,10,40,14,23,-37,45,30,19,4,-5,10,-18,-20,1.0,1.0,0,0,1,0
267,502,502,30,34,-20,35,15,-14,-6,44,10,25,-20,-20,-40,-40,4.0,1.0,0,0,1,0
542,349,542,20,0,60,55,80,5,80,50,110,80,20,30,-25,5,1.0,1.0,1,0,0,1
24,735,24,3,28,30,45,30,32,30,0,85,55,-28,-31,10,7,2.0,1.0,0,0,0,1
429,69,429,25,130,35,45,-5,60,135,125,95,125,-30,-30,55,55,0.5,0.5,1,0,0,1
674,791,674,36,117,55,15,30,42,112,107,20,20,-60,-46,-25,-31,2.0,2.0,0,0,0,1
255,779,779,12,-50,-13,-30,-15,37,-28,-23,-40,-23,35,15,5,-5,0.0,1.0,0,0,0,0
331,303,303,-10,20,0,-45,-30,-35,-30,10,-30,-20,-50,0,45,35,2.0,2.0,0,0,1,0
426,370,426,35,95,25,55,5,25,85,80,65,80,-35,-50,5,-10,1.0,2.0,1,0,0,1
130,748,748,-44,-3,-21,-13,-26,-19,-31,-29,-11,-4,-7,18,28,53,1.0,1.0,0,0,1,0
261,101,101,50,30,60,-75,15,5,35,35,-15,-5,-55,-45,45,20,0.0,1.0,0,0,0,0
626,155,155,-26,-57,18,-17,-50,-128,-7,-2,-42,-27,32,81,25,16,4.0,1.0,0,0,1,0
375,299,299,-27,20,25,0,-5,-25,60,30,30,0,15,37,35,27,1.0,2.0,0,0,1,0
600,503,503,5,35,-35,-30,0,-10,15,55,-45,-40,15,15,-15,-15,1.0,1.0,0,0,1,0
211,221,221,20,-5,-55,5,5,-5,-55,10,5,-10,5,-5,-5,-35,2.0,1.0,0,0,1,0
625,646,646,-13,-45,60,-15,10,-49,-35,-21,0,24,-50,37,5,52,1.0,1.0,0,0,1,0
401,261,261,15,0,-15,55,20,-35,-25,-15,25,0,-10,-30,-50,-70,1.0,1.0,0,0,1,0
603,230,603,5,-47,-60,5,-20,17,-37,33,-30,0,70,75,-15,-10,0.5,1.0,0,0,0,1
221,722,722,35,45,100,-2,0,-20,50,50,0,20,-95,-30,2,-13,0.5,4.0,0,0,1,0
455,757,455,44,111,7,28,4,13,112,112,19,12,-6,-43,-13,-60,1.0,1.0,0,0,0,1
36,317,317,69,-28,22,25,25,16,17,61,25,54,23,20,-25,-40,0.5,1.0,0,0,0,0
484,109,109,63,63,17,16,6,-16,43,53,16,31,-37,-73,-6,-48,1.0,1.0,0,0,1,0
547,358,547,40,25,55,-15,20,5,5,-10,-35,-5,-75,-75,-40,-30,0.5,0.5,0,0,0,1
302,19,302,-25,-60,-10,10,-50,10,-10,-35,-25,-10,60,50,15,5,2.0,1.0,0,0,0,1
327,65,65,-40,-35,-5,-35,-15,-45,-5,-15,-15,-25,35,60,35,50,1.0,1.0,0,0,1,0
390,644,644,4,20,80,-5,70,-19,20,34,0,24,-80,10,-65,25,1.0,1.0,0,0,1,0
7,293,7,18,34,8,59,-5,35,14,24,19,49,-28,-28,-35,-28,2.0,1.0,0,0,0,1
602,223,223,-10,-12,-15,15,15,-43,-42,-2,-15,-15,-15,20,-45,-20,1.0,4.0,0,0,1,0
390,137,137,-25,-55,30,5,60,-60,-30,5,-10,-5,-5,85,-75,15,1.0,0.5,0,0,1,0
548,780,548,-5,-30,4,15,-2,24,4,-5,-2,-5,30,30,-15,-15,0.5,2.0,0,0,0,1
128,262,128,-210,57,50,-40,-85,8,57,-188,-100,-220,-50,-35,25,30,1.0,1.0,0,0,0,1
251,539,539,10,-45,-45,-65,-65,-40,-45,-20,-65,-40,45,15,65,15,1.0,1.0,0,1,1,0
150,385,385,-25,-50,30,30,-65,-5,-30,-20,-30,30,-10,55,5,25,1.0,0.5,0,0,1,0
413,335,413,50,95,75,55,35,10,80,105,40,65,-90,-40,-50,-40,2.0,1.0,0,0,0,1
354,227,227,-20,-20,-5,45,15,-5,25,10,45,15,50,50,-15,-10,1.0,0.5,0,0,1,0
729,425,425,-15,-124,-83,-100,-13,-12,-104,-44,-40,-50,103,95,73,65,2.0,1.0,0,1,1,0
776,245,245,3,35,-17,3,-27,-10,5,10,-57,18,-13,-28,-33,12,1.0,1.0,0,0,1,0
559,609,559,45,58,5,0,5,25,43,48,20,25,-20,-55,15,-20,2.0,0.5,0,0,0,1
248,168,248,15,28,-30,47,0,35,10,30,30,50,12,-13,-17,-12,2.0,0.5,0,0,0,1
201,586,201,-15,-35,-15,-30,-15,5,-30,15,-50,-55,20,65,-5,-10,1.0,1.0,0,0,0,1
744,261,261,0,44,-27,29,1,-42,19,29,-1,-26,2,-15,-31,-55,2.0,1.0,0,0,1,0
506,695,506,22,35,22,45,22,8,50,48,40,38,-7,-9,-27,-29,0.5,1.0,0,0,0,1
178,750,178,1,-80,-120,-9,7,15,-120,-29,-13,-23,80,50,-11,-15,0.5,1.0,0,0,0,1
736,159,159,-28,-50,-32,-52,-31,-18,-40,-40,-12,-17,42,38,71,63,1.0,1.0,0,1,1,0
361,362,362,-30,-30,-30,-30,-30,-30,-10,-10,-30,-30,50,50,30,30,2.0,2.0,0,0,1,0
524,159,524,-15,-5,35,-80,-10,5,5,5,-40,-45,-25,25,50,50,2.0,1.0,0,1,0,1
531,277,277,25,20,30,10,20,65,40,35,30,35,-10,-10,0,0,1.0,2.0,0,0,0,0
154,248,154,5,15,15,-50,-5,35,55,30,-20,-15,25,10,35,30,2.0,1.0,0,0,0,1
711,499,499,55,-15,2,-10,20,-17,42,60,60,60,55,20,50,15,0.5,2.0,1,0,1,0
94,138,138,0,-110,-65,-20,-20,-60,-75,-20,-45,-20,100,90,-5,0,1.0,1.0,0,0,1,0
708,308,708,60,120,88,70,48,25,118,110,68,80,-90,-70,-50,-50,2.0,1.0,1,0,0,1
375,508,508,-6,51,9,21,-31,-36,44,51,4,21,-16,6,14,6,1.0,0.5,0,0,1,0
68,592,68,-13,35,-31,-10,-36,20,-31,-8,-56,-33,-35,-30,-10,-10,2.0,2.0,0,0,0,1
438,169,438,-4,22,-29,21,-29,28,4,24,4,24,11,6,12,7,2.0,0.5,0,0,0,1
398,617,398,-25,90,-25,-20,-25,45,15,15,15,15,-50,-50,60,60,0.5,2.0,0,0,0,1
291,538,538,-15,-5,-80,25,-80,-30,-60,-5,-30,25,25,15,25,15,2.0,1.0,0,1,1,0
462,446,446,-9,9,-10,39,-10,-5,34,15,34,15,35,15,5,-15,1.0,1.0,0,0,1,0
264,76,264,65,40,50,20,45,60,80,65,60,40,-10,-40,-5,-45,2.0,1.0,1,0,0,1
649,299,649,-35,-25,0,-15,0,23,15,-15,15,-15,40,45,30,35,2.0,1.0,0,0,0,1
734,133,133,-25,-88,-20,-28,-50,-76,-58,-48,-53,-43,50,65,25,10,0.5,2.0,0,0,1,0
54,150,54,25,15,-50,-50,0,10,-45,20,-15,5,-10,-20,35,30,1.0,2.0,0,0,0,1
580,228,228,-3,-18,-13,-5,-13,-20,2,12,-5,-15,33,33,13,-7,1.0,1.0,0,0,1,0
438,472,472,1,4,5,44,5,-7,38,29,38,29,29,24,-11,-16,2.0,1.0,0,0,1,0
660,177,177,-11,18,67,9,61,-70,30,9,-1,-31,-55,2,-71,-29,1.0,0.5,0,0,1,0
793,715,715,35,59,5,2,8,-9,41,40,41,40,-23,-54,31,3,2.0,1.0,1,0,1,0
387,534,534,14,50,-42,-22,-44,-21,8,65,-24,33,0,1,42,41,1.0,1.0,0,0,1,0
411,154,154,-40,-50,15,-25,-15,-100,-10,-25,-40,-45,25,65,0,20,2.0,0.5,0,0,1,0
604,544,544,-80,-115,-51,-50,-71,-43,-65,-65,-80,-80,101,130,41,50,1.0,1.0,0,1,1,0
414,32,32,20,55,95,15,30,0,90,85,25,45,-60,10,-20,10,1.0,1.0,0,0,0,0
268,744,268,5,10,32,26,29,3,56,39,24,0,14,24,-31,-31,0.5,4.0,0,0,0,1
21,364,21,-30,-70,-20,-80,-25,1,-15,-25,-25,-35,75,75,80,75,2.0,1.0,0,0,0,1
340,671,340,10,20,-10,-10,-10,55,-15,15,45,75,-25,-15,65,75,1.0,1.0,0,0,0,1
226,180,226,20,60,20,0,-40,-25,50,40,-40,0,-30,-40,0,-20,1.0,1.0,0,0,1,1
381,779,381,32,55,52,20,20,7,77,82,10,27,-30,-5,-30,-25,1.0,2.0,0,0,0,1
463,308,463,-10,0,10,-20,-10,5,-2,-10,-22,-10,-12,0,8,20,2.0,1.0,0,0,0,1
459,157,157,-30,-26,-15,-16,-20,-49,-41,-31,-46,-11,0,25,-10,35,0.5,4.0,0,1,1,0
379,42,42,-9,11,24,-14,17,-17,8,-14,-9,-14,-27,-16,-12,9,1.0,1.0,0,0,1,0
369,581,581,-7,-15,-20,35,5,-28,20,20,45,20,55,42,5,-8,1.0,1.0,0,0,1,0
576,600,576,0,-27,-12,68,-12,16,23,23,23,23,62,50,-33,-45,1.0,1.0,0,0,0,1
745,88,745,-20,5,-120,-65,10,72,-100,-15,-15,-30,15,0,40,55,1.0,1.0,0,0,0,1
363,73,73,-20,5,-10,50,5,0,35,15,50,15,40,30,-5,-15,1.0,1.0,0,0,0,0
280,455,280,-17,-5,20,65,30,42,100,63,80,33,85,85,-15,-15,2.0,1.0,0,0,0,1
759,85,85,-23,-48,-3,-41,-24,-55,-18,-13,-41,-26,33,58,24,38,2.0,0.25,0,0,1,0
300,111,300,-20,15,-50,-30,-15,45,-25,-5,-15,-30,10,0,30,20,2.0,1.0,0,0,0,1
392,261,261,-30,-30,-35,55,10,-35,-55,-45,25,0,10,15,-40,-25,1.0,1.0,0,0,1,0
658,353,353,10,17,20,32,15,73,37,17,52,37,0,-10,5,-5,1.0,4.0,0,0,0,0
512,292,512,40,97,50,107,80,15,77,82,107,82,-70,-55,-80,-65,1.0,1.0,0,0,0,1
601,372,372,-5,5,27,-6,19,-18,10,3,-1,-10,-22,3,-14,1,4.0,0.5,0,0,1,0
540,538,540,0,50,-60,50,-60,20,-5,50,-5,50,5,0,5,0,0.5,0.5,1,1,0,1
101,546,101,-105,-70,-55,-5,-45,5,-50,-100,15,-35,75,75,65,75,2.0,2.0,0,1,0,1
527,201,527,-2,25,-50,35,50,50,10,55,0,-5,35,32,-85,-38,2.0,0.5,0,0,0,1
704,442,704,39,45,50,80,60,61,70,60,80,70,-25,-24,-60,-49,1.0,1.0,1,0,0,1
426,793,793,-21,19,-5,19,-8,-4,55,24,52,24,41,26,41,26,1.0,2.0,1,1,1,0
721,712,712,-37,-63,22,-46,-15,-31,7,-18,-16,-51,48,82,45,32,2.0,2.0,0,1,1,0
687,305,687,27,90,65,-5,15,20,90,87,5,22,-65,-30,-5,0,4.0,1.0,0,0,0,1
744,91,91,43,59,23,11,9,-2,69,72,7,17,-13,-30,-13,-37,2.0,2.0,0,0,1,0
321,409,409,-23,-75,-50,-90,-50,-75,-20,-35,-60,-75,105,63,80,38,0.5,2.0,0,0,1,0
162,625,162,33,84,-50,5,-5,50,-11,76,-5,42,-45,-41,-5,4,1.0,1.0,0,0,0,1
109,158,158,-50,-60,-35,-70,-35,0,-55,-60,-35,-35,40,50,70,85,1.0,0.5,0,1,0,0
275,373,275,-40,7,-8,29,14,60,12,-25,34,-5,13,8,-9,6,4.0,0.5,0,0,0,1
63,671,671,5,50,-30,-85,-20,15,15,45,-30,0,-5,-10,75,80,1.0,1.0,0,0,0,0
234,199,234,-15,75,5,15,25,75,45,25,-15,-35,-35,-35,-55,-35,1.0,2.0,0,0,0,1
510,637,637,0,17,-20,-13,-25,-15,-8,2,-23,2,-5,-15,15,15,1.0,1.0,0,0,1,0
587,762,587,-10,-30,-47,-42,-80,28,-45,-20,-68,-10,32,20,54,42,2.0,1.0,0,0,0,1
442,440,442,-24,-11,-38,-51,-46,10,-13,-9,-46,-34,36,26,51,41,1.0,1.0,0,0,0,1
522,237,522,25,70,90,-10,25,75,70,70,20,20,-90,-25,5,5,0.5,2.0,0,0,0,1
490,594,490,-9,-40,-40,52,-8,51,-20,-20,42,7,60,29,-2,-36,2.0,1.0,0,0,0,1
397,194,397,25,40,40,15,35,45,40,25,35,25,-40,-40,-15,-15,1.0,1.0,0,0,0,1
172,131,131,18,9,-7,9,0,-15,-1,24,24,49,-3,-3,15,22,0.5,2.0,0,0,1,0
214,648,648,-20,-15,-28,25,-28,-4,15,5,15,5,58,40,18,0,2.0,1.0,0,0,1,0
621,450,450,-10,-10,21,-25,21,-12,26,15,-14,-25,15,35,-10,10,1.0,1.0,0,0,1,0
279,193,193,15,45,0,15,0,-15,50,55,40,45,5,-5,25,15,1.0,2.0,0,0,1,0
186,528,528,57,-107,-37,11,-39,-43,-37,-10,-39,8,107,40,-11,-60,1.0,1.0,0,0,1,0
98,333,333,-40,-45,-80,-15,-35,-10,-115,-5,-15,-25,10,80,35,30,2.0,1.0,0,0,1,0
518,113,113,25,73,-28,55,35,60,28,73,45,45,-17,-25,-45,-35,0.0,2.0,0,0,0,0
447,416,416,-43,-25,-59,-75,-159,-25,-75,-55,-175,-55,9,13,59,63,1.0,1.0,0,1,1,0
558,227,227,-25,-57,-30,-15,-15,0,-12,-27,-15,-45,75,55,15,-5,1.0,0.5,0,0,0,0
339,264,339,-45,-40,-25,15,-15,5,-10,-40,30,-10,55,45,30,20,1.0,1.0,0,1,0,1
59,725,59,24,14,20,3,21,44,30,29,21,24,-4,-9,-3,-3,1.0,1.0,0,0,0,1
679,461,679,20,1,-55,31,-35,109,-25,10,5,40,29,-11,9,-11,0.5,1.0,0,0,0,1
298,557,557,-5,-5,-55,-15,-55,-53,-25,-5,-35,-15,35,5,35,5,1.0,0.5,0,0,1,0
436,353,436,-16,-2,4,-7,-1,26,18,-2,13,-2,16,16,21,21,0.5,2.0,0,0,0,1
281,57,57,15,-10,0,0,-20,-80,20,35,-20,15,30,30,0,0,2.0,1.0,0,0,1,0
302,660,660,-34,-64,-101,1,-86,65,-101,-44,-61,-19,64,54,24,14,2.0,2.0,0,0,0,0
142,743,142,28,73,47,24,82,38,93,88,22,3,-27,-13,-84,-49,1.0,2.0,0,0,0,1
528,793,528,-58,34,0,-66,17,11,70,39,-33,-61,36,63,16,63,1.0,2.0,0,1,0,1
299,80,80,10,30,-5,10,-60,-20,35,20,-30,10,10,-20,20,-10,2.0,2.0,0,0,1,0
74,417,417,0,25,-80,-25,-90,-5,-50,20,-100,-30,5,-5,15,-5,2.0,1.0,0,1,1,0
722,92,92,5,-40,-5,27,25,-15,0,10,27,27,45,45,-25,-5,1.0,1.0,0,0,1,0
560,502,502,70,73,-25,70,10,0,33,83,45,60,-15,-60,-35,-80,2.0,1.0,0,0,0,0
705,134,705,14,65,35,10,-15,16,80,50,30,60,-20,-29,35,36,1.0,2.0,1,0,0,1
794,208,794,51,56,40,26,13,69,76,56,46,56,-20,-51,7,-21,2.0,0.5,1,0,0,1
773,481,481,-4,-24,-7,17,8,-11,-6,-13,22,10,25,15,-3,-3,1.0,1.0,0,0,1,0
798,243,243,5,5,-15,45,55,25,35,35,75,75,45,25,-25,25,1.0,1.0,1,0,0,0
311,752,752,0,80,-70,10,-90,10,-20,70,-90,0,-30,-10,-10,-10,2.0,1.0,0,0,0,0
314,604,314,120,115,41,65,26,43,101,130,56,65,-55,-105,-35,-120,1.0,1.0,0,0,0,1
353,284,284,-40,-90,-70,-30,-65,-35,-50,-40,-45,-35,110,90,50,35,1.0,4.0,0,0,1,0
595,707,707,5,20,-5,-95,-55,-45,40,40,-65,-45,25,15,85,45,1.0,1.0,0,1,1,0
149,623,623,-7,2,-10,-18,-5,-57,-20,-12,5,13,-12,-7,28,38,1.0,1.0,0,0,1,0
686,509,686,0,65,20,-20,-80,10,35,40,-80,-5,-50,-25,20,15,1.0,1.0,0,0,0,1
175,36,175,15,43,33,24,28,22,38,35,24,9,-38,-23,-28,-30,1.0,1.0,0,0,0,1
195,756,756,-12,-25,-31,-5,-15,-27,-31,-27,5,-2,25,10,25,15,1.0,1.0,0,0,1,0
290,2,2,-10,-27,-8,-55,-55,-45,-28,-25,-55,-35,7,12,55,30,1.0,1.0,0,0,1,0
608,26,608,5,-14,25,27,5,19,7,12,7,22,-4,21,-25,-10,1.0,1.0,0,0,0,1
16,56,56,50,-10,25,55,35,-25,20,35,45,80,5,-5,-45,-25,1.0,0.0,0,0,1,0
284,117,284,10,95,35,35,35,40,75,60,20,5,-55,-45,-50,-40,1.0,1.0,0,0,0,1
734,237,734,5,-18,20,-43,-10,9,-18,-18,-13,-13,-20,-5,40,25,0.5,2.0,0,0,0,1
149,252,252,-25,-60,-50,25,15,-10,-60,-30,25,-5,50,55,-15,-5,1.0,1.0,0,0,1,0
202,204,204,35,30,25,45,35,-10,25,20,25,35,-30,-45,-55,-45,0.5,2.0,0,0,1,0
290,288,288,-28,-35,-6,-25,-36,-85,-26,-43,-36,-53,15,20,25,0,1.0,1.0,0,0,1,0
529,775,775,15,5,110,20,75,0,20,10,0,30,-95,-10,-95,-5,1.0,0.5,0,0,0,0
475,405,475,-45,-24,-86,-1,-9,30,-64,-34,-21,-56,46,35,-11,-10,0.5,1.0,0,0,0,1
131,212,131,-5,10,25,-30,-10,5,15,10,5,35,-20,5,45,70,1.0,0.5,0,0,0,1
286,460,286,10,11,-35,1,-25,34,-15,30,-25,0,9,9,-1,-11,1.0,2.0,0,0,0,1
458,553,553,-80,-91,-75,-91,-75,-84,-91,-91,-91,-91,75,80,75,80,1.0,1.0,0,1,1,0
354,133,133,0,-10,-10,50,-5,-65,20,30,25,35,40,40,-20,-15,2.0,1.0,0,0,1,0
49,700,700,-46,-40,-74,-15,-7,-78,-79,-41,3,-16,35,45,25,45,0.5,1.0,0,1,1,0
174,694,694,7,-29,-32,11,15,-51,-32,22,11,1,29,44,-15,-17,1.0,1.0,0,0,1,0
6,548,548,-22,-16,-22,0,-15,0,-16,-16,0,0,22,22,15,22,0.5,2.0,0,0,0,0
121,338,121,65,85,80,-20,5,-25,90,90,5,5,-75,-60,20,-40,2.0,0.0,0,0,1,1
736,367,367,-13,-60,-52,-37,-51,-8,-60,-25,-32,-2,52,48,56,48,1.0,1.0,0,0,1,0
147,394,147,0,-85,0,-5,35,15,5,0,50,45,90,85,20,50,1.0,1.0,0,0,0,1
762,370,370,-5,20,25,2,38,-26,10,5,12,27,-35,-10,-28,30,1.0,2.0,0,0,1,0
589,348,589,15,-5,20,-35,25,3,65,40,10,-15,50,30,20,5,1.0,2.0,0,0,0,1
7,799,7,-2,-76,18,-61,-45,20,24,4,-21,29,82,82,85,92,1.0,1.0,0,1,0,1
492,258,258,13,40,30,-45,-20,-23,55,25,-25,-5,-15,-28,40,27,1.0,4.0,0,0,1,0
636,307,307,-23,-55,-15,-110,-70,-55,-35,-38,-80,-13,35,40,100,120,0.5,1.0,0,0,1,0
710,366,710,14,75,0,35,-25,11,55,70,0,30,-20,-19,-10,-19,1.0,1.0,1,0,0,1
199,1,1,25,-29,1,-45,-15,-5,-29,-25,-45,-25,-1,-21,15,-5,1.0,4.0,0,0,1,0
519,368,368,2,-20,7,65,35,-7,35,22,65,52,48,40,-35,-15,1.0,1.0,0,0,1,0
402,633,633,-25,-41,25,-46,-5,-73,4,4,14,14,20,70,65,85,1.0,1.0,0,0,1,0
191,757,757,2,-14,32,43,59,-5,-13,-13,34,27,-31,-1,-68,-18,2.0,1.0,0,0,1,0
80,251,80,-10,10,5,40,80,60,10,-20,40,-10,-5,-20,-80,-40,2.0,2.0,0,0,0,1
737,262,737,-169,58,62,34,-69,51,58,-187,-26,-146,-62,-76,9,-11,1.0,1.0,0,0,0,1
590,216,590,50,75,0,-35,-20,3,75,75,-35,-10,0,-50,20,-25,1.0,1.0,0,0,0,1
680,459,459,49,7,-1,2,-6,-4,-19,6,-24,21,-25,-50,-20,-30,0.5,2.0,0,0,1,0
23,433,23,28,12,11,25,15,70,16,25,15,15,-7,-15,-25,-38,2.0,0.5,0,0,0,1
390,332,332,-20,-20,-10,10,80,-15,-70,10,10,0,-40,50,-80,10,1.0,1.0,0,0,1,0
365,681,681,0,-45,10,-15,25,-15,-10,-5,-10,-5,25,40,-20,10,2.0,1.0,0,0,1,0
281,252,252,-40,-50,-70,-10,-10,-10,-50,-20,-10,-40,70,70,10,10,2.0,1.0,0,0,1,0
495,454,495,41,45,75,90,65,34,130,103,90,53,10,17,-65,-78,2.0,0.5,0,0,0,1
784,790,784,-36,-51,-114,0,9,13,-118,-29,-2,-51,47,58,-11,-15,1.0,2.0,0,0,0,1
518,612,612,25,51,32,60,50,30,88,73,60,45,5,-3,-50,-40,0.0,2.0,0,0,0,0
67,44,44,-8,-11,-10,-31,-50,-10,-10,-8,-50,-23,11,11,31,16,2.0,0.5,0,0,1,0
279,368,368,7,5,10,50,10,-10,60,47,50,37,45,35,-10,-20,2.0,1.0,0,0,1,0
623,407,623,27,-17,20,63,50,47,-2,13,73,58,-5,3,-40,-32,1.0,1.0,0,0,0,1
484,459,484,43,34,-18,-8,-44,48,8,33,-34,11,-8,-44,18,-24,2.0,2.0,0,0,0,1
221,476,476,10,14,56,6,-36,-65,6,25,-36,-5,-64,1,-6,-21,1.0,0.5,0,0,1,0
425,94,425,35,135,105,105,20,45,125,115,80,85,-115,-55,-45,-55,1.0,4.0,1,0,0,1
113,329,329,0,-35,10,-15,-5,-15,-35,0,-15,-10,-10,35,5,5,2.0,1.0,0,0,1,0
772,761,772,28,32,15,14,3,88,32,42,14,24,-15,-18,-3,-18,1.0,1.0,0,0,0,1
325,114,325,-10,-35,-65,-15,-45,5,-65,-15,-45,-25,35,30,15,0,1.0,1.0,0,0,0,1
137,85,85,0,25,30,-25,-10,-20,55,60,-25,-10,0,35,10,15,0.5,2.0,0,0,1,0
574,761,574,25,38,3,38,3,71,38,48,38,48,-3,-15,-3,-15,0.5,2.0,0,0,0,1
29,307,307,-33,-25,-21,-125,-81,-45,-5,-8,-95,-28,41,50,111,130,2.0,2.0,0,0,1,0
204,481,481,-16,-37,-14,-19,6,-32,-19,-26,-14,-26,32,27,-1,9,1.0,1.0,0,0,1,0
180,256,180,5,-15,-5,5,45,20,-15,-15,5,5,5,-5,-45,-5,2.0,0.25,0,0,0,1
103,653,653,-54,-20,10,85,15,100,-5,-49,90,56,5,25,-10,25,2.0,0.5,0,0,0,0
123,539,539,-15,-50,10,-5,-65,-20,-50,-25,-5,20,-10,40,65,40,1.0,1.0,0,1,1,0
684,534,684,9,9,-57,-70,-57,-51,-33,24,-72,-15,15,6,55,46,2.0,2.0,0,0,1,1
666,516,516,-30,-25,-50,50,25,10,-15,0,50,-10,60,55,-25,-30,0.0,2.0,0,0,0,0
192,482,192,-5,20,-5,5,-5,25,0,5,20,25,-15,-10,20,25,1.0,0.5,0,0,0,1
239,589,589,-10,-35,0,0,-15,-18,10,-10,-15,-30,45,35,0,-20,2.0,1.0,0,0,1,0
25,586,586,-55,-79,-95,-35,-45,47,-74,-29,-55,-60,100,105,25,30,0.5,1.0,0,0,0,0
54,358,358,-20,10,-15,-50,-55,-35,-10,-25,-70,-40,-5,-15,35,30,2.0,2.0,0,0,1,0
544,668,544,35,85,35,-45,15,60,85,85,-15,5,-35,-35,15,15,1.0,1.0,1,0,0,1
492,611,611,-12,-22,-20,-40,-10,-56,5,0,-15,-30,47,34,35,22,1.0,1.0,0,0,1,0
216,625,216,2,10,-85,-10,-20,55,-85,2,-20,27,-10,-10,10,35,2.0,2.0,0,0,0,1
471,178,178,51,53,38,56,26,-11,53,23,36,32,-38,-81,-46,-75,1.0,1.0,0,0,1,0
179,765,765,56,12,17,15,53,0,17,6,33,32,-12,-62,-35,-39,1.0,2.0,0,0,0,0
647,277,647,15,0,10,-30,0,30,20,15,-10,-5,10,0,20,10,1.0,2.0,0,0,0,1
611,352,611,-100,2,20,-10,10,38,47,-78,35,-90,25,20,35,20,0.5,0.5,0,0,0,1
314,309,314,80,100,38,15,-17,40,98,90,13,25,-40,-90,15,-70,1.0,1.0,0,0,0,1
686,41,686,-25,40,22,-20,-25,25,37,15,-25,-30,-25,0,20,15,2.0,1.0,0,0,0,1
